OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10,HOUSING10,POP10,Shape_Length,Shape_Area,Longitude,Latitude
1094,17,19,10400,4076,1.7019E+14,0,0,0.032133293,1.17181E-06,-87.93711245,40.38317946
1095,17,19,10800,4009,1.7019E+14,0,0,0.056075327,0.000102972,-87.99069016,40.0612555
1096,17,19,10500,1010,1.7019E+14,3,8,0.069026005,0.000192884,-88.33899317,40.38688397
1097,17,19,10500,4191,1.7019E+14,0,0,0.017303366,9.352E-06,-88.38421462,40.38224799
1098,17,19,10604,1194,1.7019E+14,0,0,0.006805414,1.8282E-06,-88.29040476,40.147861
1099,17,19,800,2071,1.7019E+14,40,89,0.01031248,3.186E-06,-88.25426333,40.1508703
1100,17,19,10601,1028,1.7019E+14,1,2,0.053310784,3.79175E-05,-88.39129758,40.20073841
1101,17,19,11100,1040,1.7019E+14,6,17,0.006364791,8.36712E-07,-88.21506323,40.11280719
1102,17,19,10800,4011,1.7019E+14,0,0,0.024388055,2.71465E-05,-87.98633079,40.0635738
1103,17,19,1205,2022,1.7019E+14,0,0,0.001563918,3.46975E-08,-88.34849441,40.11252012
1104,17,19,5401,3008,1.7019E+14,0,0,0.00997464,8.27187E-07,-88.20787835,40.13515805
1105,17,19,10400,2146,1.7019E+14,0,0,0.027059747,4.08201E-06,-88.19457697,40.24487503
1106,17,19,10900,6005,1.7019E+14,0,0,0.005528494,1.24464E-06,-88.38743027,40.05445448
1107,17,19,1206,2001,1.7019E+14,17,26,0.007741967,3.16486E-06,-88.3064626,40.09802942
1108,17,19,10800,5170,1.7019E+14,1,2,0.05730997,0.000211265,-88.00189973,39.93018278
1109,17,19,5600,5055,1.7019E+14,0,0,0.004155983,3.19709E-07,-88.18051696,40.09016744
1110,17,19,10900,5044,1.7019E+14,0,0,0.008458151,8.79574E-07,-88.25291812,40.04539943
1111,17,19,5300,1067,1.7019E+14,0,0,0.004207081,9.62743E-07,-88.21360197,40.13030277
1112,17,19,5600,5043,1.7019E+14,1,5,0.004282319,2.71383E-07,-88.17085017,40.09431655
1113,17,19,5600,5054,1.7019E+14,0,0,0.002008804,1.41901E-07,-88.18065665,40.09393716
1114,17,19,5600,5048,1.7019E+14,0,0,0.003894806,2.94866E-07,-88.16812357,40.09055079
1115,17,19,10300,1046,1.7019E+14,6,11,0.004592443,8.78436E-07,-88.15346228,40.29869923
1116,17,19,10300,1053,1.7019E+14,0,0,0.00580327,1.4629E-06,-88.15185405,40.29725681
1117,17,19,10300,1052,1.7019E+14,6,15,0.005192007,9.73814E-07,-88.15342478,40.29752204
1118,17,19,10900,5065,1.7019E+14,0,0,0.010447652,1.09429E-06,-88.25567877,40.02726032
1119,17,19,10900,5103,1.7019E+14,1,2,0.004741501,1.24667E-06,-88.26195516,39.99084456
1120,17,19,11100,2010,1.7019E+14,0,0,0.006229677,2.41386E-06,-88.22483269,40.11426039
1121,17,19,5800,1010,1.7019E+14,3,12,0.004691903,1.26218E-06,-88.21530167,40.11105625
1122,17,19,5800,3005,1.7019E+14,26,85,0.00503367,1.40411E-06,-88.21686531,40.10868481
1123,17,19,5800,4006,1.7019E+14,51,82,0.005293413,1.61616E-06,-88.21681622,40.10601025
1124,17,19,5800,4008,1.7019E+14,24,51,0.006550563,2.16538E-06,-88.21326043,40.10510356
1125,17,19,5800,4014,1.7019E+14,33,74,0.008251634,2.92418E-06,-88.21599605,40.10235759
1126,17,19,5800,4015,1.7019E+14,16,48,0.008939623,4.02202E-06,-88.21597621,40.10127918
1127,17,19,1302,2001,1.7019E+14,5,11,0.004733582,1.23806E-06,-88.25785578,40.08148064
1128,17,19,10204,3001,1.7019E+14,48,114,0.049597295,2.36543E-05,-88.12567977,40.30929041
1129,17,19,1203,2043,1.7019E+14,16,42,0.006483644,1.85883E-06,-88.27992128,40.08463591
1130,17,19,1000,4024,1.7019E+14,26,46,0.006883388,2.54017E-06,-88.25908984,40.12075275
1131,17,19,700,3005,1.7019E+14,0,0,0.011150346,1.85181E-06,-88.24489138,40.13434995
1132,17,19,5500,1008,1.7019E+14,0,0,0.002149851,1.20167E-07,-88.19553129,40.11604639
1133,17,19,1302,1035,1.7019E+14,0,0,0.011725705,1.28953E-06,-88.25723942,40.07189354
1134,17,19,5800,2004,1.7019E+14,20,32,0.003682226,5.83343E-07,-88.20962389,40.11051032
1135,17,19,5600,1007,1.7019E+14,28,84,0.006078403,2.10533E-06,-88.18811285,40.10473445
1136,17,19,10800,5088,1.7019E+14,1,3,0.054960395,0.000121818,-88.08957506,39.94445084
1137,17,19,10800,5079,1.7019E+14,1,2,0.036123685,6.35408E-05,-88.10718883,39.92842518
1138,17,19,10800,5157,1.7019E+14,3,7,0.066753897,0.000274068,-88.07555417,39.90170776
1139,17,19,10800,5207,1.7019E+14,0,0,0.051433454,0.000115213,-88.02099617,39.90512907
1140,17,19,10800,5215,1.7019E+14,1,2,0.056080911,0.000159535,-88.01757305,39.89853453
1141,17,19,10800,5232,1.7019E+14,3,4,0.066794157,0.000274188,-88.01896972,39.88676922
1142,17,19,10800,5255,1.7019E+14,7,12,0.004864251,1.5099E-06,-88.06784116,39.88548339
1143,17,19,10800,5251,1.7019E+14,6,18,0.005098728,1.46784E-06,-88.06523401,39.88528681
1144,17,19,10800,5100,1.7019E+14,1,4,0.02013754,2.54478E-05,-88.1013827,39.93536988
1145,17,19,10800,5092,1.7019E+14,5,14,0.066888464,0.000274805,-88.03798281,39.94499901
1146,17,19,11100,2004,1.7019E+14,0,0,0.007471557,4.63001E-07,-88.22888155,40.11461061
1147,17,19,10400,4004,1.7019E+14,2,2,0.104351775,0.000244321,-87.97424854,40.39263869
1148,17,19,10400,4074,1.7019E+14,0,0,0.028993408,3.88309E-05,-87.94115741,40.38053727
1149,17,19,1400,2020,1.7019E+14,7,28,0.008587265,3.25761E-06,-88.24741108,40.05965353
1150,17,19,10204,2040,1.7019E+14,15,29,0.004815915,1.12718E-06,-88.14660981,40.30564845
1151,17,19,10100,1025,1.7019E+14,0,0,0.004466022,1.23546E-06,-88.14240285,40.31335156
1152,17,19,10100,4043,1.7019E+14,24,43,0.004210904,7.93308E-07,-88.14547471,40.31294644
1153,17,19,10100,1027,1.7019E+14,0,0,0.009641122,4.76535E-06,-88.13997423,40.31455453
1154,17,19,10204,4020,1.7019E+14,18,29,0.005247579,1.51369E-06,-88.14152646,40.30969941
1155,17,19,10100,2007,1.7019E+14,14,26,0.004027526,8.42453E-07,-88.13781105,40.32221231
1156,17,19,10100,1033,1.7019E+14,8,13,0.004758762,1.32302E-06,-88.13304497,40.31368011
1157,17,19,10300,2009,1.7019E+14,93,205,0.013992061,5.02813E-06,-88.13351679,40.30005693
1158,17,19,10300,2008,1.7019E+14,38,94,0.012840608,3.57342E-06,-88.12871608,40.29912457
1159,17,19,10400,4221,1.7019E+14,0,0,0.017415456,1.27564E-05,-88.11321677,40.31327881
1160,17,19,1302,2096,1.7019E+14,57,114,0.01354015,1.07695E-05,-88.25507754,40.05586149
1161,17,19,10900,5012,1.7019E+14,17,36,0.009487311,3.21017E-06,-88.24557053,40.05337503
1162,17,19,10900,5030,1.7019E+14,0,0,0.009694009,7.33146E-07,-88.24054041,40.03958082
1163,17,19,200,2046,1.7019E+14,9,13,0.004268135,7.88718E-07,-88.23460135,40.11807893
1164,17,19,5401,3013,1.7019E+14,16,36,0.009512559,3.16768E-06,-88.20548176,40.13332956
1165,17,19,5300,2022,1.7019E+14,0,0,0.004455623,1.21224E-06,-88.21508059,40.11785718
1166,17,19,5401,2008,1.7019E+14,10,19,0.00388899,8.87396E-07,-88.20710794,40.12518136
1167,17,19,5401,2012,1.7019E+14,21,44,0.005994707,2.29433E-06,-88.20361183,40.12271027
1168,17,19,5401,4010,1.7019E+14,48,158,0.009848344,2.96388E-06,-88.19046865,40.12977083
1169,17,19,5401,1024,1.7019E+14,0,0,0.00201643,1.77137E-07,-88.2029451,40.1178147
1170,17,19,10700,3055,1.7019E+14,20,43,0.019938332,5.01063E-06,-88.02379788,40.10587528
1171,17,19,1301,1003,1.7019E+14,0,0,0.005422705,1.50164E-06,-88.24567248,40.09735347
1172,17,19,1301,5019,1.7019E+14,22,43,0.008935746,3.79117E-06,-88.2692803,40.08528168
1173,17,19,10500,4099,1.7019E+14,1,0,0.066144788,0.000196014,-88.44754898,40.32625859
1174,17,19,10800,5031,1.7019E+14,1,1,0.048492804,0.000140372,-88.06175775,39.97443058
1175,17,19,10800,5083,1.7019E+14,7,16,0.067259993,0.00027855,-88.07589988,39.95985555
1176,17,19,10800,5027,1.7019E+14,0,0,0.043120469,3.82527E-05,-88.0229412,39.96828248
1177,17,19,10400,4095,1.7019E+14,2,4,0.067650547,0.000159009,-88.01104439,40.35230534
1178,17,19,10400,4139,1.7019E+14,2,2,0.066948939,0.000273395,-87.95861616,40.30601633
1179,17,19,10400,4220,1.7019E+14,1,4,0.061616585,0.000236938,-87.97626392,40.30590419
1180,17,19,10400,4215,1.7019E+14,4,8,0.005016552,1.54689E-06,-87.94843064,40.30545333
1181,17,19,10400,4214,1.7019E+14,6,9,0.005069361,1.59809E-06,-87.94836776,40.30421081
1182,17,19,1201,4019,1.7019E+14,0,0,0.000764528,3.0019E-08,-88.29185573,40.10072152
1183,17,19,10400,4199,1.7019E+14,4,7,0.067837345,0.000282942,-87.93915052,40.27694551
1184,17,19,10400,4193,1.7019E+14,4,9,0.067527399,0.000278959,-87.97726997,40.26195272
1185,17,19,10400,4201,1.7019E+14,2,2,0.04325036,8.99084E-05,-87.94374134,40.25925411
1186,17,19,10400,4128,1.7019E+14,3,8,0.067099986,0.000275322,-87.95888784,40.32042556
1187,17,19,10400,4158,1.7019E+14,3,11,0.069230671,0.000274186,-87.97789692,40.29151346
1188,17,19,10400,4176,1.7019E+14,2,4,0.039014646,6.62278E-05,-87.99418402,40.25223932
1189,17,19,10400,4162,1.7019E+14,2,4,0.058711891,0.000215296,-87.99461357,40.29105422
1190,17,19,10400,4226,1.7019E+14,1,2,0.062188783,0.000195666,-87.95814707,40.23231123
1191,17,19,10400,4202,1.7019E+14,0,0,0.052112269,0.000138248,-87.99488402,40.23488902
1192,17,19,10400,4224,1.7019E+14,0,0,0.005945143,6.07954E-07,-87.94740424,40.23881764
1193,17,19,10300,1103,1.7019E+14,0,0,0.008656497,3.35259E-06,-88.15388312,40.28685322
1194,17,19,10300,1101,1.7019E+14,0,0,0.01411328,1.16322E-05,-88.15334983,40.28442746
1195,17,19,10400,2036,1.7019E+14,0,0,0.032898993,2.01515E-06,-88.08338927,40.23204858
1196,17,19,10400,2017,1.7019E+14,2,4,0.021260538,2.11714E-05,-88.06080557,40.27973744
1197,17,19,10400,4175,1.7019E+14,0,0,0.020099158,1.87174E-05,-88.05788555,40.26584656
1198,17,19,10700,6021,1.7019E+14,0,0,0.054976425,0.000106905,-88.07640917,40.19800522
1199,17,19,10700,6006,1.7019E+14,0,0,0.026317201,1.607E-06,-88.078069,40.21950881
1200,17,19,10700,6083,1.7019E+14,0,0,0.044210887,2.89166E-06,-88.1144267,40.13029428
1201,17,19,10700,6069,1.7019E+14,3,9,0.052454735,0.000124059,-88.0787461,40.15351208
1202,17,19,10700,6056,1.7019E+14,2,6,0.053112674,0.00014188,-88.0765296,40.16780641
1203,17,19,10700,6054,1.7019E+14,5,13,0.068549557,0.000188929,-88.05754556,40.15908576
1204,17,19,10700,6077,1.7019E+14,0,0,0.017548748,1.3144E-06,-88.08336312,40.13044803
1205,17,19,10700,6066,1.7019E+14,1,2,0.02267303,3.23002E-05,-88.04525609,40.14562164
1206,17,19,11100,1021,1.7019E+14,91,143,0.007044939,2.43876E-06,-88.21463153,40.11342443
1207,17,19,5800,1002,1.7019E+14,94,176,0.007182573,2.30136E-06,-88.21455911,40.11188741
1208,17,19,5800,4001,1.7019E+14,23,44,0.004841445,1.42996E-06,-88.21096279,40.10608143
1209,17,19,302,3005,1.7019E+14,96,125,0.004749184,8.98872E-07,-88.23447402,40.11513588
1210,17,19,11100,1010,1.7019E+14,0,67,0.004732056,1.37543E-06,-88.20565052,40.11300463
1211,17,19,5500,5009,1.7019E+14,6,19,0.002813647,4.78933E-07,-88.20700924,40.10800975
1212,17,19,5500,5019,1.7019E+14,27,56,0.006747407,2.69746E-06,-88.20428645,40.10663187
1213,17,19,5600,4000,1.7019E+14,84,168,0.011927414,5.35498E-06,-88.20265211,40.10507747
1214,17,19,5600,4004,1.7019E+14,23,58,0.007300399,2.77915E-06,-88.20366786,40.10128757
1215,17,19,5800,5008,1.7019E+14,23,42,0.006631544,2.05525E-06,-88.20839244,40.10030222
1216,17,19,10604,1072,1.7019E+14,1,2,0.041298142,8.8851E-05,-88.13832007,40.21172315
1217,17,19,10604,1109,1.7019E+14,4,8,0.019241603,1.70696E-05,-88.13322468,40.15068546
1218,17,19,5402,2001,1.7019E+14,5,9,0.04335277,7.08197E-05,-88.13549284,40.14669123
1219,17,19,10700,6057,1.7019E+14,1,4,0.026076093,3.19054E-05,-88.09100349,40.16983958
1220,17,19,10100,4006,1.7019E+14,0,0,0.007561942,2.55245E-06,-88.15440461,40.32614706
1221,17,19,10100,3008,1.7019E+14,0,0,0.003588345,5.04832E-07,-88.1524807,40.32625001
1222,17,19,10100,5003,1.7019E+14,1,2,0.063759888,6.55177E-05,-88.12693772,40.32154065
1223,17,19,10100,5000,1.7019E+14,0,0,0.067203867,0.000260121,-88.12612863,40.33339903
1224,17,19,10300,1068,1.7019E+14,0,0,0.001274284,5.31105E-08,-88.16091884,40.28652653
1225,17,19,10300,1066,1.7019E+14,53,128,0.0435854,3.06761E-05,-88.16229095,40.28440799
1226,17,19,10604,2017,1.7019E+14,1,5,0.049362862,0.00014692,-88.4012407,40.13418054
1227,17,19,10604,2085,1.7019E+14,2,6,0.054982356,0.000171046,-88.45439293,40.11200938
1228,17,19,1205,2072,1.7019E+14,0,0,0.004374199,8.27642E-07,-88.32730799,40.10475343
1229,17,19,10700,1002,1.7019E+14,0,0,0.028201432,4.89927E-06,-87.95720955,40.22035051
1230,17,19,10700,1010,1.7019E+14,4,11,0.058757276,0.000215306,-87.98700296,40.20694156
1231,17,19,10700,1100,1.7019E+14,0,0,0.023853918,1.67071E-05,-87.98976839,40.19165397
1232,17,19,10700,1053,1.7019E+14,0,0,0.022474799,2.5758E-05,-87.97643997,40.18117282
1233,17,19,10700,1060,1.7019E+14,2,4,0.052474255,0.000137225,-87.9508241,40.17459082
1234,17,19,10700,1069,1.7019E+14,1,0,0.04385477,9.59695E-05,-87.99070859,40.16513172
1235,17,19,10700,1082,1.7019E+14,2,4,0.048614429,0.000111885,-87.9500219,40.12339871
1236,17,19,10700,1044,1.7019E+14,5,9,0.00441343,1.19841E-06,-87.96796822,40.19121176
1237,17,19,10700,1017,1.7019E+14,8,19,0.018694073,3.08074E-06,-87.97322066,40.19375786
1238,17,19,10700,1016,1.7019E+14,1,2,0.031759158,5.43076E-05,-87.97495673,40.19652563
1239,17,19,10700,1098,1.7019E+14,2,3,0.067168432,0.000192373,-87.9812814,40.11610736
1240,17,19,10700,2027,1.7019E+14,4,12,0.004598097,1.29559E-06,-87.95810357,40.11350396
1241,17,19,10700,2028,1.7019E+14,3,8,0.004589763,1.28126E-06,-87.95678483,40.11349943
1242,17,19,10700,2045,1.7019E+14,0,0,0.002730897,7.1801E-08,-87.98049522,40.07652175
1243,17,19,10400,3022,1.7019E+14,5,19,0.004754715,1.15092E-06,-88.02223944,40.30863487
1244,17,19,1301,1006,1.7019E+14,0,0,0.006428854,2.291E-06,-88.24636116,40.09215124
1245,17,19,10700,6003,1.7019E+14,0,0,0.003132742,1.92562E-07,-88.04885773,40.22472364
1246,17,19,10700,6050,1.7019E+14,1,4,0.035970483,6.40711E-05,-88.03031092,40.15969492
1247,17,19,10700,6062,1.7019E+14,2,5,0.042872131,0.000103634,-88.02621729,40.14590819
1248,17,19,10700,6061,1.7019E+14,4,11,0.058190375,0.000211889,-88.01679812,40.1569694
1249,17,19,10604,2086,1.7019E+14,1,1,0.010001176,4.41345E-06,-88.44424226,40.0975416
1250,17,19,5800,5009,1.7019E+14,0,0,0.009243988,5.32153E-06,-88.20602749,40.09952582
1251,17,19,5600,4007,1.7019E+14,22,44,0.007394733,3.10042E-06,-88.20427997,40.09953524
1252,17,19,5500,1017,1.7019E+14,29,48,0.006785259,2.62244E-06,-88.20030563,40.11235784
1253,17,19,5500,4038,1.7019E+14,28,56,0.006424432,2.39092E-06,-88.19965469,40.10668016
1254,17,19,5600,3003,1.7019E+14,36,64,0.007048448,2.74851E-06,-88.19962773,40.10448005
1255,17,19,5500,4043,1.7019E+14,1,0,0.006298029,2.41463E-06,-88.19388945,40.10673448
1256,17,19,5600,3001,1.7019E+14,33,50,0.007245876,2.96551E-06,-88.19722026,40.10449155
1257,17,19,5500,4013,1.7019E+14,9,22,0.004280465,9.37393E-07,-88.19545548,40.11014168
1258,17,19,5600,1008,1.7019E+14,239,309,0.02101413,1.20776E-05,-88.19031877,40.10410738
1259,17,19,10900,7113,1.7019E+14,0,0,0.033759955,7.01254E-05,-88.3918769,39.89760818
1260,17,19,10900,7098,1.7019E+14,0,0,0.06741612,0.000209413,-88.39821017,39.90250993
1261,17,19,10900,7110,1.7019E+14,16,36,0.058992693,0.000183944,-88.37017392,39.90035994
1262,17,19,10900,7143,1.7019E+14,0,0,0.057035689,0.000147827,-88.37520962,39.88863303
1263,17,19,10900,7140,1.7019E+14,1,2,0.030423612,3.32408E-05,-88.35822485,39.89060902
1264,17,19,5402,2005,1.7019E+14,1,2,0.014232722,1.24704E-05,-88.14547368,40.140204
1265,17,19,5402,2030,1.7019E+14,3,6,0.022571415,2.07179E-05,-88.13939616,40.12364204
1266,17,19,5600,5065,1.7019E+14,0,0,0.004582287,2.86497E-07,-88.17654914,40.08878724
1267,17,19,1302,2006,1.7019E+14,0,0,0.002019397,1.84153E-07,-88.25953082,40.07925087
1268,17,19,10900,5071,1.7019E+14,0,0,0.017390548,4.27567E-06,-88.25582109,40.02872102
1269,17,19,1400,2021,1.7019E+14,15,37,0.007847111,2.5142E-06,-88.24733107,40.06137453
1270,17,19,10800,4001,1.7019E+14,4,8,0.062361045,0.000166738,-87.96995495,40.07248738
1271,17,19,10800,1009,1.7019E+14,7,18,0.004386515,1.18307E-06,-87.96248075,40.03856464
1272,17,19,10800,1004,1.7019E+14,7,12,0.004295454,1.17343E-06,-87.95614547,40.03860038
1273,17,19,10800,4057,1.7019E+14,24,52,0.019462346,1.89107E-05,-87.96390746,40.03281597
1274,17,19,10800,1036,1.7019E+14,6,9,0.004393143,1.18816E-06,-87.95995372,40.03290028
1275,17,19,10800,1039,1.7019E+14,7,29,0.004508186,1.24318E-06,-87.95868234,40.03193987
1276,17,19,10800,4050,1.7019E+14,27,58,0.033360335,5.77139E-05,-87.95260332,40.02857187
1277,17,19,10800,1045,1.7019E+14,6,11,0.004408693,1.20331E-06,-87.95607884,40.03009749
1278,17,19,10800,5001,1.7019E+14,3,8,0.052631726,0.000139696,-87.96737023,40.01422619
1279,17,19,10800,5008,1.7019E+14,4,6,0.060079004,0.000225053,-88.00203754,40.00320394
1280,17,19,10700,2022,1.7019E+14,21,55,0.010050042,6.3008E-06,-87.95995375,40.11533968
1281,17,19,10604,2120,1.7019E+14,2,9,0.065136398,0.000262044,-88.45400247,40.06227803
1282,17,19,10604,2136,1.7019E+14,0,0,0.042055684,8.15832E-05,-88.41143849,40.05946858
1283,17,19,10900,6016,1.7019E+14,2,11,0.038790231,7.11148E-05,-88.39017687,40.03335956
1284,17,19,1205,2003,1.7019E+14,0,0,0.01909653,2.61818E-06,-88.33774238,40.11315743
1285,17,19,10604,2139,1.7019E+14,11,22,0.004830297,1.45688E-06,-88.3689552,40.1116548
1286,17,19,5701,2009,1.7019E+14,27,51,0.008950604,2.83652E-06,-88.19703647,40.09341368
1287,17,19,5701,2013,1.7019E+14,18,36,0.007134696,2.18937E-06,-88.19409555,40.09266387
1288,17,19,5600,2015,1.7019E+14,46,99,0.011557778,4.11165E-06,-88.19317741,40.1000441
1289,17,19,5500,1044,1.7019E+14,17,25,0.002513566,4.04497E-07,-88.20342031,40.10963507
1290,17,19,5701,2012,1.7019E+14,24,44,0.003309211,6.82983E-07,-88.19227508,40.09266292
1291,17,19,5401,4027,1.7019E+14,0,0,0.001695126,1.13119E-07,-88.18908483,40.12755499
1292,17,19,5402,3010,1.7019E+14,3,6,0.003051526,5.61141E-07,-88.18510931,40.13427828
1293,17,19,5500,2001,1.7019E+14,0,0,0.038363759,3.42276E-06,-88.1532298,40.12037859
1294,17,19,5500,2019,1.7019E+14,10,26,0.007421742,2.83055E-06,-88.17023056,40.11780482
1295,17,19,5500,2014,1.7019E+14,6,14,0.002804503,3.98861E-07,-88.18078346,40.11603642
1296,17,19,5500,2020,1.7019E+14,33,61,0.052020199,0.000131791,-88.15312637,40.11682166
1297,17,19,5500,2037,1.7019E+14,10,26,0.004586971,1.28985E-06,-88.17692532,40.11652295
1298,17,19,5500,2064,1.7019E+14,10,26,0.006886464,1.32134E-06,-88.17761123,40.1133673
1299,17,19,5600,1005,1.7019E+14,19,46,0.005629311,1.78635E-06,-88.18613773,40.10474809
1300,17,19,5600,1004,1.7019E+14,16,37,0.005546898,1.71335E-06,-88.18518995,40.10475743
1301,17,19,10900,6092,1.7019E+14,0,0,0.016344968,1.42819E-06,-88.35937003,39.9643986
1302,17,19,902,1074,1.7019E+14,0,0,0.005275124,6.99424E-07,-88.30499782,40.11425844
1303,17,19,10500,4188,1.7019E+14,0,0,0.057240258,0.000113898,-88.42897875,40.39454447
1304,17,19,10500,4189,1.7019E+14,0,0,0.016704841,7.16038E-06,-88.44376659,40.3978546
1305,17,19,10500,1004,1.7019E+14,1,1,0.06761344,0.000224242,-88.29879158,40.39021454
1306,17,19,10500,4067,1.7019E+14,0,0,0.01917785,1.41247E-06,-88.34411695,40.38425041
1307,17,19,10500,4069,1.7019E+14,1,1,0.028780656,3.21077E-05,-88.34425785,40.37344102
1308,17,19,10500,1008,1.7019E+14,0,0,0.040060502,8.18402E-05,-88.32469549,40.39366625
1309,17,19,10400,1034,1.7019E+14,7,16,0.004060859,9.26829E-07,-88.12585958,40.38847606
1310,17,19,10400,1073,1.7019E+14,0,0,0.007886402,1.80186E-06,-88.13478807,40.38515899
1311,17,19,10400,1013,1.7019E+14,3,9,0.070071225,0.00028766,-88.22325821,40.37754472
1312,17,19,1205,2047,1.7019E+14,24,54,0.008605286,2.79811E-06,-88.32441764,40.08224723
1313,17,19,902,1053,1.7019E+14,0,0,0.019174095,2.28887E-06,-88.30020541,40.1199528
1314,17,19,902,1095,1.7019E+14,22,43,0.006748312,2.30861E-06,-88.2968409,40.12323881
1315,17,19,902,2019,1.7019E+14,0,0,0.009632809,2.18694E-06,-88.28672814,40.13096729
1316,17,19,902,1063,1.7019E+14,0,0,0.005674159,2.249E-06,-88.30387257,40.11920054
1317,17,19,10604,1177,1.7019E+14,0,0,0.006988346,8.82722E-07,-88.2786893,40.15066596
1318,17,19,1000,5016,1.7019E+14,0,0,0.01834949,8.89104E-06,-88.28958704,40.11502547
1319,17,19,1201,5006,1.7019E+14,0,0,0.00317177,3.49269E-07,-88.29492025,40.1128736
1320,17,19,1201,2009,1.7019E+14,26,80,0.008584445,2.71531E-06,-88.3005228,40.10655392
1321,17,19,1201,2024,1.7019E+14,28,90,0.008435253,2.50411E-06,-88.2993702,40.10791877
1322,17,19,1201,5010,1.7019E+14,18,53,0.005601873,1.82932E-06,-88.29608007,40.11139117
1323,17,19,1201,4003,1.7019E+14,26,76,0.006951939,2.3609E-06,-88.29482933,40.10475445
1324,17,19,1201,4005,1.7019E+14,28,94,0.008605095,2.5795E-06,-88.29255804,40.10330348
1325,17,19,1201,4012,1.7019E+14,1,2,0.001724425,1.44315E-07,-88.29492013,40.10142242
1326,17,19,1201,4020,1.7019E+14,30,74,0.00895009,2.84854E-06,-88.29241629,40.10032753
1327,17,19,902,1029,1.7019E+14,0,0,0.023750091,3.20827E-06,-88.30012715,40.1318102
1328,17,19,1206,1017,1.7019E+14,0,0,0.002894835,0.00000038,-88.29875567,40.093343
1329,17,19,1205,2058,1.7019E+14,0,0,0.020711136,1.78631E-05,-88.31123246,40.08228239
1330,17,19,5500,3023,1.7019E+14,37,113,0.009717637,3.22507E-06,-88.17524287,40.10730582
1331,17,19,5701,4032,1.7019E+14,18,46,0.007618194,2.34856E-06,-88.20022418,40.08444985
1332,17,19,5701,4026,1.7019E+14,0,0,0.000710154,3.29295E-08,-88.20056407,40.0879085
1333,17,19,10900,2010,1.7019E+14,15,41,0.067337602,0.000278163,-88.17111826,40.0328113
1334,17,19,5702,1016,1.7019E+14,10,23,0.004647719,1.18317E-06,-88.18251372,40.08139956
1335,17,19,5500,2022,1.7019E+14,0,0,0.038575748,5.52417E-06,-88.13502421,40.11320228
1336,17,19,5600,5024,1.7019E+14,2,7,0.058327565,0.00015073,-88.14995053,40.07912125
1337,17,19,10700,6084,1.7019E+14,4,12,0.052373792,0.00013536,-88.09538061,40.1243494
1338,17,19,10800,2016,1.7019E+14,0,0,0.007636396,2.4171E-06,-88.10352953,40.04077985
1339,17,19,5600,5040,1.7019E+14,7,19,0.022080707,2.71866E-05,-88.1781223,40.09152254
1340,17,19,5600,5064,1.7019E+14,9,19,0.008715482,3.54948E-06,-88.17149601,40.08577026
1341,17,19,10900,7059,1.7019E+14,4,7,0.005436414,1.738E-06,-88.45332965,39.94413236
1342,17,19,10400,5045,1.7019E+14,4,7,0.003515394,7.42175E-07,-88.19371101,40.2393021
1343,17,19,10604,1047,1.7019E+14,0,0,0.007159618,2.70394E-06,-88.25254586,40.18268463
1344,17,19,5500,3017,1.7019E+14,3,9,0.002071227,2.60758E-07,-88.17643803,40.10834929
1345,17,19,5500,2051,1.7019E+14,0,0,0.005493951,1.78897E-07,-88.17335,40.11276132
1346,17,19,10603,1033,1.7019E+14,3,6,0.013972856,4.95168E-06,-88.35977496,40.18251279
1347,17,19,10603,1032,1.7019E+14,0,0,0.002135655,3.37164E-07,-88.35918999,40.18320508
